1394,MH02ER9228,Refuse_Compactor,xNztbNgQRfjQFSQrVMai,AqzpojgAUUuVVNxHRmfq,TATA,2019,t,2022-01-20 22:59:59.774152+05:30,2022-01-20 22:59:59.774183+05:30,67,1,,18
2512,MH02B9853,Bakayantra(JCB),gCKHLOGlFBVJmSoLpqyI,FDXOYZKcGPWsdBLkcDgg,TATA,2020,t,2022-10-15 13:14:10.820534+05:30,2022-10-15 13:14:10.820541+05:30,187,1,1,19
1397,MH02ER9377,Refuse_Compactor,ijjqgFQoivKWEHTsZMVG,lJGzOmlKBheQnORxazeP,TATA,2019,t,2022-01-20 22:59:59.78081+05:30,2022-01-20 22:59:59.780842+05:30,67,1,,18
1428,MH02ER8809,Ward_and_Watch,OwYgdeWoGXYHEeHoRJAL,bXkxkiQAzyxkTWtiKrAK,TATA,2019,t,2022-01-20 22:59:59.853626+05:30,2022-01-20 22:59:59.853658+05:30,67,1,,18
1429,MH02ER8810,Ward_and_Watch,AxACfAikoyylUKmXPZRQ,VvmSpztcytEbNCkyKHLG,TATA,2019,t,2022-01-20 22:59:59.855642+05:30,2022-01-20 22:59:59.855674+05:30,67,1,,18
1398,MH02ER9379,Refuse_Compactor,TZPetyaSMqdYfVxgstjI,pgrBUoHslpVEXNqumcoJ,TATA,2019,t,2022-01-20 22:59:59.783013+05:30,2022-01-20 22:59:59.783044+05:30,67,1,,18
1399,MH02ER9563,Refuse_Compactor,qiKlFaUlGJWwBoehYhFP,txXYRMEmBuuLvQcbuHPT,TATA,2019,t,2022-01-20 22:59:59.785386+05:30,2022-01-20 22:59:59.785418+05:30,67,1,,18
1400,MH02ER9564,Refuse_Compactor,reBHwWuCLureUzNdAEbp,iTqsaPGCCeEAyZYYMaJZ,TATA,2019,t,2022-01-20 22:59:59.78755+05:30,2022-01-20 22:59:59.787582+05:30,67,1,,18
1404,MH02ER9568,Refuse_Compactor,stUeOgKiUonqHbWkRnIY,CeJyUXQnGWVIJoSiCkim,TATA,2019,t,2022-01-20 22:59:59.796686+05:30,2022-01-20 22:59:59.796718+05:30,67,1,,18
1405,MH02ER9569,Refuse_Compactor,SBgnEMfhinFraQdejboz,IcAIduzBkmwWlJxXvQDm,TATA,2019,t,2022-01-20 22:59:59.798847+05:30,2022-01-20 22:59:59.798879+05:30,67,1,,18
2511,MH02B9854,Bakayantra(JCB),pTjaKQEDKcTUbZvCAlFc,DHmQoluPvBjTnmVYqhNx,TATA,2020,t,2022-10-15 13:14:31.086211+05:30,2022-10-15 13:14:31.086225+05:30,187,1,1,18
2514,MH02B9855,Bakayantra(JCB),wxWfIsBuhXOyGtsgPbFA,pbyYIMHVclZuICmVTqrl,TATA,2020,t,2022-10-15 13:14:48.48237+05:30,2022-10-15 13:14:48.482378+05:30,187,1,1,23
2513,MH02B9856,Bakayantra(JCB),IDuTAsEkrcqRApohMulL,QVobHFzuOsRkzhLaKOtH,TATA,2020,t,2022-10-15 13:15:10.776452+05:30,2022-10-15 13:15:10.776456+05:30,187,1,1,14
2518,MH02B9867,Bakayantra(JCB),KRImNcqdpgHaWjZZXBVb,PjcoQercWdwmIKBjGOCI,TATA,2020,t,2022-10-15 13:16:45.231802+05:30,2022-10-15 13:16:45.23181+05:30,187,1,1,6
2517,MH02B9868,Bakayantra(JCB),FiCholXsWKByMsElIEzA,fVfRMtKxfpBxekCFNBFt,TATA,2020,t,2022-10-15 13:17:06.971798+05:30,2022-10-15 13:17:06.971807+05:30,187,1,1,7
2515,MH02B9869,Bakayantra(JCB),DEpOvKVCXqJdfKriChkT,kpxEXjFBtqHTNIIYrncT,TATA,2020,t,2022-10-15 13:17:40.508027+05:30,2022-10-15 13:17:40.508036+05:30,187,1,1,9
2516,MH02B9870,Bakayantra(JCB),BUoavZKroxokbBHNaDgs,EyVwWInKXNNZvllSQgAG,TATA,2020,t,2022-10-15 13:18:12.040831+05:30,2022-10-15 13:18:12.04084+05:30,187,1,1,8
1406,MH02ER9570,Refuse_Compactor,pQYHTyUPisITlcPzwpjg,tmIKFTSgWXNgeVDoBArP,TATA,2019,t,2022-01-20 22:59:59.801105+05:30,2022-01-20 22:59:59.801136+05:30,67,1,,18
1408,MH02ER9830,Refuse_Compactor,ANEWgmoBuSxYHXfWwxvs,YLqypqAkDYfdcavtnDhq,TATA,2019,t,2022-01-20 22:59:59.805391+05:30,2022-01-20 22:59:59.805423+05:30,67,1,,18
1409,MH02ER9831,Refuse_Compactor,MIPEQQGzRMlhQhujsPul,SmGEYNuOioBSNrWvhueJ,TATA,2019,t,2022-01-20 22:59:59.807823+05:30,2022-01-20 22:59:59.807854+05:30,67,1,,18
1457,MH02ER8790,Refuse_Compactor,YiiyxeIlHPJwwVAFppKt,VTdTnuoGkJqqaUAHETwr,TATA,2019,t,2022-01-20 22:59:59.917695+05:30,2022-01-20 22:59:59.917727+05:30,68,1,,23
1458,MH02ER8791,Refuse_Compactor,MYsWtyqQwUzzfCrDleXN,ILeWcRhhvKeYUtiteOZT,TATA,2019,t,2022-01-20 22:59:59.919966+05:30,2022-01-20 22:59:59.919998+05:30,68,1,,23
1459,MH02ER8792,Refuse_Compactor,gvJJQDIeqQldvserlfPr,SiYinikRjDqbmqSbcJAb,TATA,2019,t,2022-01-20 22:59:59.922194+05:30,2022-01-20 22:59:59.922226+05:30,68,1,,23
1460,MH02ER8794,Refuse_Compactor,PajFlogKwdMTHJkviWUM,jQFOTAubVAsFcJPQuARY,TATA,2019,t,2022-01-20 22:59:59.924268+05:30,2022-01-20 22:59:59.924342+05:30,68,1,,23
1461,MH02ER8795,Refuse_Compactor,aSbcPzKJxtYriPlTNHsm,JDmKoWRHmAEFGTElXMYa,TATA,2019,t,2022-01-20 22:59:59.9266+05:30,2022-01-20 22:59:59.926632+05:30,68,1,,23
1462,MH02ER8796,Refuse_Compactor,lIdiyAOSMeoIDWZBQotr,FmjVYHOypsKFUYkhlfPB,TATA,2019,t,2022-01-20 22:59:59.928729+05:30,2022-01-20 22:59:59.928761+05:30,68,1,,23
1463,MH02ER8797,Refuse_Compactor,viesJGORolcCJILNmtqr,XiVvEXNkTRXNzUGXqsSM,TATA,2019,t,2022-01-20 22:59:59.930992+05:30,2022-01-20 22:59:59.931023+05:30,68,1,,23
1464,MH02ER8798,Refuse_Compactor,PFFHAbCJjmrlNstfEPBB,KCcvurKxjeBvPdwuVJLp,TATA,2019,t,2022-01-20 22:59:59.933101+05:30,2022-01-20 22:59:59.933132+05:30,68,1,,23
1476,MH02FG0628,Side_Loading_Compactor,GHvkcwMvCFSglrcKotXK,xARmtQjYoKEgyEqzIXfk,TATA,2019,t,2022-01-20 22:59:59.959272+05:30,2022-01-20 22:59:59.959349+05:30,68,1,,23
1477,MH02FG0629,Side_Loading_Compactor,skehnkwDMTFUbLDkGLnP,MtKpPogHeJuoALQNXHoz,TATA,2019,t,2022-01-20 22:59:59.961479+05:30,2022-01-20 22:59:59.961511+05:30,68,1,,23
1480,MH02FG2199,Side_Loading_Compactor,NRjDBlgJBKRBxoVSrFRI,QfaLFazLXSvbPFTXdzcH,TATA,2019,t,2022-01-20 22:59:59.968092+05:30,2022-01-20 22:59:59.968124+05:30,68,1,,23
1456,MH02ER8782,Refuse_Compactor,ucSCKefCAfZwJLDZnPEo,pvjMfPoBpWTttiEjDVYY,TATA,2019,t,2022-01-20 22:59:59.915441+05:30,2022-01-20 22:59:59.915473+05:30,68,1,,23
1465,MH02ER8799,Refuse_Compactor,ZlgFzmfKtADPRENghvuT,mYQHuTJkzETqfGqasVTL,TATA,2019,t,2022-01-20 22:59:59.935458+05:30,2022-01-20 22:59:59.93549+05:30,68,1,,23
1466,MH02ER8801,Refuse_Compactor,DnPyhTMtXxYkRwjrvuQZ,UxUdSfjrxHyqUwurHJlK,TATA,2019,t,2022-01-20 22:59:59.937686+05:30,2022-01-20 22:59:59.937717+05:30,68,1,,23
1467,MH02ER8803,Refuse_Compactor,EjOpHYajEKGdDvrWkhpj,rwzsqqbWTAcJeYjQYrzp,TATA,2019,t,2022-01-20 22:59:59.939753+05:30,2022-01-20 22:59:59.939785+05:30,68,1,,23
1468,MH02ER8804,Refuse_Compactor,IhPKgNVgQZunaEcZIKYT,kauSJRbUiKffRWlEZOPR,TATA,2019,t,2022-01-20 22:59:59.941996+05:30,2022-01-20 22:59:59.942028+05:30,68,1,,23
1469,MH02ER8805,Refuse_Compactor,KefNXrqUXVEgOtIjmxyR,QHPLRwkxbNSyWBUQLjJN,TATA,2019,t,2022-01-20 22:59:59.944076+05:30,2022-01-20 22:59:59.944108+05:30,68,1,,23
1470,MH02ER8812,Refuse_Compactor,mecsZOipBNhqqpntomaX,HKVERNmOFtnKNDznWsOg,TATA,2019,t,2022-01-20 22:59:59.946216+05:30,2022-01-20 22:59:59.946248+05:30,68,1,,23
1471,MH02ER9231,Refuse_Compactor,vnipVLukVayBUxchkatE,HQpXbInvWmyRMMAdgnwT,TATA,2019,t,2022-01-20 22:59:59.948367+05:30,2022-01-20 22:59:59.9484+05:30,68,1,,23
2519,MH02B9857,Bakayantra(JCB),nfOUyYjEMadDbmMiRiaQ,oSENsgwjbeuqfmnlFTFi,TATA,2022,t,2022-10-15 13:15:25.73058+05:30,2022-10-15 13:15:25.730588+05:30,187,1,1,2
2521,MH02B9864,Bakayantra(JCB),IUadFLVWHjVLKwSYODad,abwiIFRTCnsPiQmswrdF,TATA,2022,t,2022-10-15 13:16:09.910558+05:30,2022-10-15 13:16:09.910566+05:30,187,1,1,1
2522,MH02B9865,Bakayantra(JCB),tIBcHVmTZzexWfVzrpix,ylSSIFJBpuqOVdtBmPcq,TATA,2022,t,2022-10-15 13:16:29.971322+05:30,2022-10-15 13:16:29.97133+05:30,187,1,1,3
2520,MH02B9866,Bakayantra(JCB),UtZWgeiZaxffjdGvJuwh,qMExArZuuzEmzLXpATcX,TATA,2022,t,2022-10-15 13:30:09.430462+05:30,2022-10-15 13:30:09.430472+05:30,187,1,1,4
2528,MH02B9858,Bakayantra(JCB),MymhauCMmLLYruKfSGDf,xFXbXQhJNDgshlEPbDpe,TATA,2020,t,2022-10-17 11:55:42.25213+05:30,2022-10-17 11:55:42.252139+05:30,187,1,1,11
2523,MH02B9863,Bakayantra(JCB),eJrSIbbeNeOoSwkRCUSJ,DFCYBkqhJeiprOxXADyz,TATA,2022,t,2022-10-15 13:34:54.02905+05:30,2022-10-15 13:34:54.029063+05:30,187,1,1,5
1472,MH02ER9378,Refuse_Compactor,oBuiOXoBoMijUAOAzreb,XVBEocgWZHsbqIGpgsJg,TATA,2019,t,2022-01-20 22:59:59.950666+05:30,2022-01-20 22:59:59.950698+05:30,68,1,,23
1473,MH02ER9380,Refuse_Compactor,nuYHPxLlhvfcwnXdamnC,aeTiWVoNwlekoaWyidvb,TATA,2019,t,2022-01-20 22:59:59.952849+05:30,2022-01-20 22:59:59.952881+05:30,68,1,,23
2527,MH01DX7847,Steer_Skid_Loader,BKqnQtyKFLHCoEpKtAje,jIadhSvroZAbJsmUbeTO,TATA,2020,t,2022-10-17 11:54:58.126555+05:30,2022-10-17 11:54:58.126569+05:30,187,1,1,14
2529,MH02B9859,Bakayantra(JCB),ukbTVGzxbJawSgUwRRLL,DlyxIfUTnXmLISnptDAU,TATA,2020,t,2022-10-17 11:56:01.65148+05:30,2022-10-17 11:56:01.651489+05:30,187,1,1,22
2530,MH02B9860,Bakayantra(JCB),NSqKgtkveTrKVSbkIzFp,xHJlAjWHlHOPweCuSMyv,TATA,2020,t,2022-10-17 11:56:19.506585+05:30,2022-10-17 11:56:19.506596+05:30,187,1,1,15
2531,MH02B9861,Bakayantra(JCB),NLmulervrbaJTXMSpgtJ,xWmxDfPgStetyjEJBjMK,TATA,2020,t,2022-10-17 11:56:41.843151+05:30,2022-10-17 11:56:41.843161+05:30,187,1,1,20
2532,MH02B9862,Bakayantra(JCB),DAAoPJBiYUDrqjBdqoFm,pamnlfDiojrhGyZQZtSS,TATA,2020,t,2022-10-17 11:57:03.610378+05:30,2022-10-17 11:57:03.610387+05:30,187,1,1,21
2536,MH01CR2124,Mechanical_Power_Sweeper,oqXbGEWmdFrFufxYjLPy,jaHblYBWyvLPihgoCeSL,TATA,2020,t,2022-10-31 15:33:00.494152+05:30,2022-10-31 15:33:00.494158+05:30,181,188,188,14
1552,MH01CV0674,Small_Closed_Vehicle,fdKRzOvZXAQhsQYeNSws,xpkyGcDKclVseNUBvREc,TATA,2019,t,2022-10-31 15:33:15.381113+05:30,2022-10-31 15:33:15.381122+05:30,69,1,188,19
2533,MH01CR2125,Mechanical_Power_Sweeper,yTYCoCcMYMQhFlgkXDZz,ikicOKOHHlVEnBZNkdPw,TATA,2020,t,2022-10-29 17:46:29.318915+05:30,2022-10-29 17:46:29.318956+05:30,181,188,,23
2534,MH01CR2123,Mechanical_Power_Sweeper,uvLYSncbddEnCTRxvHrF,XnlDPQMQaDDYgJUGBwWz,TATA,2020,t,2022-10-29 17:46:29.333115+05:30,2022-10-29 17:46:29.333173+05:30,181,188,,14
2535,MH01CR2120,Mechanical_Power_Sweeper,OrTJCFehfBuVohyJACbl,HrWqxdNvbzWvcpKJdTFQ,TATA,2020,t,2022-10-29 17:46:29.337775+05:30,2022-10-29 17:46:29.337808+05:30,181,188,,20
1257,MH01CV3529,Small_Closed_Vehicle,piDmOXJnKKzMWNSQcnYY,tpSnqBvfjjBmTNQVgsiH,TATA,2019,t,2022-01-20 22:59:59.465906+05:30,2022-01-20 22:59:59.465939+05:30,64,1,,6
1474,MH02ER9381,Refuse_Compactor,LIPZMOqBAoShbuIzUQFp,TgPmZJZlMxVvfHSmSFnl,TATA,2019,t,2022-01-20 22:59:59.954978+05:30,2022-01-20 22:59:59.95501+05:30,68,1,,23
1475,MH02ER9840,Refuse_Compactor,EApzHutlLUirzzToexIj,ZaxOZYRWxWBOFBILggeH,TATA,2019,t,2022-01-20 22:59:59.957129+05:30,2022-01-20 22:59:59.957226+05:30,68,1,,23
1505,MH01CV0919,Refuse_Compactor,hoVepctcBoonvKkRblbu,xLBmqILBIVZmksOoGgTX,TATA,2019,t,2022-01-20 23:00:00.042272+05:30,2022-01-20 23:00:00.042347+05:30,69,1,,19
1506,MH01CV0925,Refuse_Compactor,OrbsuKKRpkLFxHvZLpgG,dxdVLgGtpqxgDIbiqsNG,TATA,2019,t,2022-01-20 23:00:00.044443+05:30,2022-01-20 23:00:00.044474+05:30,69,1,,19
1507,MH01CV0912,Refuse_Compactor,YifuRqBJfdHCjGRJpGxD,fxDbANlzDUlZlAZNLmUR,TATA,2019,t,2022-01-20 23:00:00.046801+05:30,2022-01-20 23:00:00.046832+05:30,69,1,,19
1508,MH01CV0920,Refuse_Compactor,iFGxJZArukfnJEigDGzu,PDDyoOkkXGdRlnfcXuvb,TATA,2019,t,2022-01-20 23:00:00.04893+05:30,2022-01-20 23:00:00.048962+05:30,69,1,,19
1509,MH01CV0922,Refuse_Compactor,fZPQdMAHhSrcVgCThgXJ,JBdtTQCYnCSSKAipyBIL,TATA,2019,t,2022-01-20 23:00:00.051074+05:30,2022-01-20 23:00:00.051106+05:30,69,1,,19
1510,MH01CV0917,Refuse_Compactor,oAhgPmjhtNlRSZsIDjRh,CdjuGNhfxGVeQLZoihnm,TATA,2019,t,2022-01-20 23:00:00.053207+05:30,2022-01-20 23:00:00.053247+05:30,69,1,,19
1511,MH01CV1024,Refuse_Compactor,TcbqHvyvZLvbwbSjuXsu,iateUytbnwevaavJtROg,TATA,2019,t,2022-01-20 23:00:00.055494+05:30,2022-01-20 23:00:00.055526+05:30,69,1,,19
1512,MH01CV0929,Refuse_Compactor,eSfjQMWufkkntgBupGRl,tsBqcmXPRgUUupqaqbmm,TATA,2019,t,2022-01-20 23:00:00.05762+05:30,2022-01-20 23:00:00.057652+05:30,69,1,,19
1513,MH01CV0680,Refuse_Compactor,VBdSNojIKAPsMQKSkQXv,QXbMTaueJaJvqnPvZVVP,TATA,2019,t,2022-01-20 23:00:00.059812+05:30,2022-01-20 23:00:00.059902+05:30,69,1,,19
1514,MH01CV1209,Refuse_Compactor,hDdhOezyAiahcfsZzvVK,yGqqecptzEFSfTJGZYKu,TATA,2019,t,2022-01-20 23:00:00.062176+05:30,2022-01-20 23:00:00.062208+05:30,69,1,,19
1515,MH01CV0916,Refuse_Compactor,DUJQkfDiVCHtemYIZzyd,KcKgFdrsdMIZUdpyCsoQ,TATA,2019,t,2022-01-20 23:00:00.064406+05:30,2022-01-20 23:00:00.06444+05:30,69,1,,19
1516,MH01CV0914,Refuse_Compactor,XWuyNUBnULWlBXeLKksy,eSsLhVYvpkjaUoQxddKk,TATA,2019,t,2022-01-20 23:00:00.066561+05:30,2022-01-20 23:00:00.066593+05:30,69,1,,19
1517,MH01CV1210,Refuse_Compactor,yJOsPwzhMDzMMNIXMags,UtGXFAaDtXqbxyWWRrtQ,TATA,2019,t,2022-01-20 23:00:00.068643+05:30,2022-01-20 23:00:00.068674+05:30,69,1,,19
1518,MH01CV1028,Refuse_Compactor,phBadKeiRudXWHUlBiHR,OBygssDLvQqASFcHPYvw,TATA,2019,t,2022-01-20 23:00:00.071083+05:30,2022-01-20 23:00:00.071115+05:30,69,1,,19
1519,MH01CV0683,Refuse_Compactor,bbhIDvWsunektMdGHVwN,fqPPgmYFFcwrjHjdQGIt,TATA,2019,t,2022-01-20 23:00:00.07335+05:30,2022-01-20 23:00:00.073385+05:30,69,1,,19
1520,MH01CV1022,Refuse_Compactor,uFoSYJbNLmxzIuZazody,LbVDwadwDUIJeSdxWMUp,TATA,2019,t,2022-01-20 23:00:00.075488+05:30,2022-01-20 23:00:00.075519+05:30,69,1,,19
1529,MH01CV1937,Side_Loading_Compactor,YHwLZLREzmdwPoXFaKvt,MNMfgesJBEYZJbKReltV,TATA,2019,t,2022-01-20 23:00:00.096343+05:30,2022-01-20 23:00:00.096382+05:30,69,1,,19
1530,MH01CV1936,Side_Loading_Compactor,FpFHIKvrqdUJXDBQtbnH,uSRYhtWVuSAINLVWGIhQ,TATA,2019,t,2022-01-20 23:00:00.099034+05:30,2022-01-20 23:00:00.099066+05:30,69,1,,19
1531,MH01CV1938,Side_Loading_Compactor,xpbtmUaVqfmLolkJMXmf,eWoXcYmiliiSXLofypJb,TATA,2019,t,2022-01-20 23:00:00.101108+05:30,2022-01-20 23:00:00.101191+05:30,69,1,,19
1532,MH01CV2575,Side_Loading_Compactor,eoNHUeoTHtRvMjXnGxJj,lquzmCvZgkOPOVoKwMKm,TATA,2019,t,2022-01-20 23:00:00.103884+05:30,2022-01-20 23:00:00.103916+05:30,69,1,,19
1533,MH01CV0971,Refuse_Mini_Compactor,ifYdertFScmIcZlOkiqU,zcLpafqLGirJxZtFEwIz,TATA,2019,t,2022-01-20 23:00:00.106106+05:30,2022-01-20 23:00:00.106137+05:30,69,1,,19
1534,MH01CV1027,Refuse_Mini_Compactor,RBUNojKQSgaZxzFoGiYk,VTigmLuONQJAlsZxARAK,TATA,2019,t,2022-01-20 23:00:00.108274+05:30,2022-01-20 23:00:00.108374+05:30,69,1,,19
1535,MH01CV0684,Refuse_Mini_Compactor,ZQtxNAlOyyJXEFMjJWcg,sXiYhFnWAlqHlZQLkqdK,TATA,2019,t,2022-01-20 23:00:00.110587+05:30,2022-01-20 23:00:00.110619+05:30,69,1,,19
1536,MH01CV0716,Refuse_Mini_Compactor,KcKWnLMzOeFIusqNiVJZ,JFJNtVqGEuAyzMEgPSmm,TATA,2019,t,2022-01-20 23:00:00.112814+05:30,2022-01-20 23:00:00.112845+05:30,69,1,,19
1537,MH01CV1026,Refuse_Mini_Compactor,rWEorKiSTjmovlOLVxEO,VbhyEhjiLXIyGxQySuLO,TATA,2019,t,2022-01-20 23:00:00.115038+05:30,2022-01-20 23:00:00.115075+05:30,69,1,,19
1521,MH01CV0965,Refuse_Compactor,VDLpOHTBhRHBnoXXKRCF,hEYbXoZOXZeKshGPhsKQ,TATA,2019,t,2022-01-20 23:00:00.077807+05:30,2022-01-20 23:00:00.077844+05:30,69,1,,19
1522,MH01CV0921,Refuse_Compactor,sZgsmiLdMfVeaTwhZQFN,zGlhVSHDZUQqCSSjRDlk,TATA,2019,t,2022-01-20 23:00:00.080018+05:30,2022-01-20 23:00:00.08005+05:30,69,1,,19
1523,MH01CV0964,Refuse_Compactor,kyaAnMJzZhVBEReOsaBf,zDcnoybnjJqFpnjOQWKS,TATA,2019,t,2022-01-20 23:00:00.082194+05:30,2022-01-20 23:00:00.082225+05:30,69,1,,19
1524,MH01CV0926,Refuse_Compactor,JXpacvjFciOTYDnLVLhV,LNRrqGktvmVklVqmCXBZ,TATA,2019,t,2022-01-20 23:00:00.084347+05:30,2022-01-20 23:00:00.084385+05:30,69,1,,19
1525,MH01CV0923,Refuse_Compactor,bIshzVtVVfvIazRmeeNq,MzhoHGscRoLIVVawTcDT,TATA,2019,t,2022-01-20 23:00:00.087392+05:30,2022-01-20 23:00:00.087425+05:30,69,1,,19
1526,MH01CV1023,Refuse_Compactor,nwEitcHMnjVVEGTIvnXy,TELRllIciHMiJhbUvkKs,TATA,2019,t,2022-01-20 23:00:00.089668+05:30,2022-01-20 23:00:00.0897+05:30,69,1,,19
1527,MH01CV0913,Refuse_Compactor,DaRLldDRDatghDgvRYqf,JrsBZdoxMJgVcqNGacEd,TATA,2019,t,2022-01-20 23:00:00.091903+05:30,2022-01-20 23:00:00.091935+05:30,69,1,,19
1528,MH01CV0924,Refuse_Compactor,MZSdlEMJHxdhByuTycMr,EsNFVoKgwssyDqrMDYZr,TATA,2019,t,2022-01-20 23:00:00.094193+05:30,2022-01-20 23:00:00.094225+05:30,69,1,,19
1538,MH01CV0968,Refuse_Mini_Compactor,fENsbYxdCzzcSSFtBlcy,kCehFnjaehEYGawNrbZS,TATA,2019,t,2022-01-20 23:00:00.117245+05:30,2022-01-20 23:00:00.117277+05:30,69,1,,19
1539,MH01CV0911,Refuse_Mini_Compactor,WONDbVVEaZOOCLLqiewR,VXgySVSAemJIYNXueynY,TATA,2019,t,2022-01-20 23:00:00.119793+05:30,2022-01-20 23:00:00.119825+05:30,69,1,,19
1540,MH01CV1076,Refuse_Mini_Compactor,NQmpfNoVBOPByfrwIUml,VezcmEGODkwenqyWBHDF,TATA,2019,t,2022-01-20 23:00:00.131544+05:30,2022-01-20 23:00:00.131575+05:30,69,1,,19
1541,MH01CV0966,Refuse_Mini_Compactor,ByFGstFGwzHIKNATUOJd,DMNjrnudmpcPyrwCVPCh,TATA,2019,t,2022-01-20 23:00:00.133881+05:30,2022-01-20 23:00:00.133916+05:30,69,1,,19
1542,MH01CV0969,Refuse_Mini_Compactor,FTqlJeCgfHUmYuUrhjHm,TYSwRirwIFYDWWspeaPh,TATA,2019,t,2022-01-20 23:00:00.136099+05:30,2022-01-20 23:00:00.136131+05:30,69,1,,19
1543,MH01CV0681,Refuse_Mini_Compactor,QmrlKFiOcGaDUeJlsZeV,KkVvIRwIEBXnFPSqpFqA,TATA,2019,t,2022-01-20 23:00:00.138649+05:30,2022-01-20 23:00:00.138681+05:30,69,1,,19
1591,MH47Y7746,Refuse_Compactor,WkNYZeyvmioKEXvKBXjl,lwYUfESXLKkbyrvxEmiW,TATA,2019,t,2022-01-20 23:00:00.250657+05:30,2022-01-20 23:00:00.250689+05:30,70,1,,14
1592,MH47Y7748,Refuse_Compactor,ulpGkdCVIDejLgkPtoFU,jzyRhdUBrjqDKqywtFpn,TATA,2019,t,2022-01-20 23:00:00.252884+05:30,2022-01-20 23:00:00.252915+05:30,70,1,,14
1593,MH47Y8025,Refuse_Compactor,vjOVyWkGMYwjhCleYHhn,GuKvELlXPISeOynwoqed,TATA,2019,t,2022-01-20 23:00:00.255227+05:30,2022-01-20 23:00:00.255355+05:30,70,1,,14
1594,MH47Y8016,Refuse_Compactor,agfGpjWPxIrcQxjGSpOD,jElBzlIoiWloEgtfPGfF,TATA,2019,t,2022-01-20 23:00:00.257595+05:30,2022-01-20 23:00:00.257628+05:30,70,1,,14
1595,MH47Y7750,Refuse_Compactor,NwQrmqYqZXNgezYBXqFw,ewDioFhuZnOXGGxsVGsS,TATA,2019,t,2022-01-20 23:00:00.260394+05:30,2022-01-20 23:00:00.260427+05:30,70,1,,14
1596,MH47Y7751,Refuse_Compactor,BfEdcyCkNKXTpxdXzStI,moubCzfwehAFFyZrXAtw,TATA,2019,t,2022-01-20 23:00:00.262475+05:30,2022-01-20 23:00:00.262507+05:30,70,1,,14
1597,MH47Y7747,Refuse_Compactor,yEBNpgkwFyuuQwpDORZA,rRaUKjjOYzsTWNiNLkyw,TATA,2019,t,2022-01-20 23:00:00.264575+05:30,2022-01-20 23:00:00.264606+05:30,70,1,,14
1598,MH47Y8024,Refuse_Compactor,gpbfIduqRMMypIiLlJLx,dIpdeeMiNugUbEJGFXDf,TATA,2019,t,2022-01-20 23:00:00.266638+05:30,2022-01-20 23:00:00.266669+05:30,70,1,,14
1599,MH47Y8013,Refuse_Compactor,ktbiVdfRxsMdHDotmAvM,kJfdDCiyVCkImJTRAbvj,TATA,2019,t,2022-01-20 23:00:00.268863+05:30,2022-01-20 23:00:00.268895+05:30,70,1,,14
1600,MH47Y8011,Refuse_Compactor,sbLusfxbTgVcLSIQynVs,xsaQtdjZxxSQbNsomlge,TATA,2019,t,2022-01-20 23:00:00.27105+05:30,2022-01-20 23:00:00.271082+05:30,70,1,,14
1588,MH01CV1395,Ward_and_Watch,HyyOzibEqtdxgxiKTErg,XvHvZqNVMBfXvdGEcFVj,TATA,2019,t,2022-01-20 23:00:00.244457+05:30,2022-01-20 23:00:00.244489+05:30,69,1,,19
1589,MH01CV1394,Ward_and_Watch,TDQDNTbFCSOUFzIRUQkS,SHDKAAJfoEUrosEggrJF,TATA,2019,t,2022-01-20 23:00:00.246483+05:30,2022-01-20 23:00:00.246514+05:30,69,1,,19
1370,MH01CV2106,Small_Closed_Vehicle,vAgEgzpyVTNHMrsYHsan,UeYICFnnXkUPqipdJVNi,TATA,2019,t,2022-01-20 22:59:59.720613+05:30,2022-01-20 22:59:59.720644+05:30,66,1,,7
1590,MH47Y7743,Refuse_Compactor,AORmcDkzksCPkLyxXuhZ,JDBlThkUNWaEsdwelAay,TATA,2019,t,2022-01-20 23:00:00.248514+05:30,2022-01-20 23:00:00.248545+05:30,70,1,,14
1601,MH47Y8014,Refuse_Compactor,uUewUvkbFVuSWHaCJEpB,MITnKIngSuEsyajaLPhh,TATA,2019,t,2022-01-20 23:00:00.273279+05:30,2022-01-20 23:00:00.273354+05:30,70,1,,14
1602,MH47Y8009,Refuse_Compactor,cCvFwGDnrVuViaNKGTie,JijfPSuejHhUVNbKaglq,TATA,2019,t,2022-01-20 23:00:00.275579+05:30,2022-01-20 23:00:00.27561+05:30,70,1,,14
1603,MH47Y8017,Refuse_Compactor,STewBTIkgkJatcsqNLwi,RsmVcfiVtBQprkIHclFS,TATA,2019,t,2022-01-20 23:00:00.277856+05:30,2022-01-20 23:00:00.277887+05:30,70,1,,14
1604,MH47Y8012,Refuse_Compactor,yccAvFmiNdftLQxQWubW,rrDWvXgcXElcyvWxUzZU,TATA,2019,t,2022-01-20 23:00:00.279983+05:30,2022-01-20 23:00:00.280015+05:30,70,1,,14
1605,MH47Y8015,Refuse_Compactor,LmwUDIACWykHsFAgkCKf,OOMfuemNQaypxpShEOOq,TATA,2019,t,2022-01-20 23:00:00.282187+05:30,2022-01-20 23:00:00.282218+05:30,70,1,,14
1606,MH47Y8099,Refuse_Compactor,pWSeJmTArpkJzdAJEFMq,JDiZcUqylnZuxBnZtRMb,TATA,2019,t,2022-01-20 23:00:00.284409+05:30,2022-01-20 23:00:00.28444+05:30,70,1,,14
